track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain
evansb-waltzfordebby-gomezemorellm-1969-94e978bc,/scratch/rht9410/jtd_data/evansb-waltzfordebby-gomezemorellm-1969-94e978bc.wav,155,154,38,39,0.095,ok,0.9887640449438201,0.9237368834410069,1.0,0.9850746268656716,nan,nan,nan,nan,0.48715978759426726,0.9850746268656716,0.9520899541403006,1.0,0.9705882352941176,nan,nan,nan,nan,0.8252225988413904
evansb-waltzfordebby-gomezemorellm-1972-3cb853ec,/scratch/rht9410/jtd_data/evansb-waltzfordebby-gomezemorellm-1972-3cb853ec.wav,162,163,41,41,0.114,ok,0.9072164948453607,0.8588342664683698,1.0,0.9041095890410958,nan,nan,nan,nan,0.4398415971334524,0.5277777777777778,0.5019079392288203,0.0,0.6111111111111112,nan,nan,nan,nan,0.5799242763278999
evansb-waltzfordebby-gomezemorellm-1973-a0501c38,/scratch/rht9410/jtd_data/evansb-waltzfordebby-gomezemorellm-1973-a0501c38.wav,160,162,40,41,0.106,ok,0.9273356401384083,0.8663541836745392,1.0,0.9103448275862069,nan,nan,nan,nan,0.44199613908757623,0.32876712328767127,0.3119468308480737,0.0,0.40540540540540543,nan,nan,nan,nan,0.5187821964828256
evansb-waltzfordebby-gomezemorellm-1974-9b89daf6,/scratch/rht9410/jtd_data/evansb-waltzfordebby-gomezemorellm-1974-9b89daf6.wav,295,294,73,78,0.18,ok,0.9691470054446462,0.9385051980093099,1.0,0.9637681159420289,nan,nan,nan,nan,0.5049768505142809,0.0,0.001176398281984027,0.0,0.04285714285714286,nan,nan,nan,nan,0.7300296771211777
evansb-waltzfordebby-gomezezigmunde-1976-1bf4b94b,/scratch/rht9410/jtd_data/evansb-waltzfordebby-gomezezigmunde-1976-1bf4b94b.wav,126,127,31,58,0.103,ok,0.9953488372093023,0.9644449593492797,1.0,0.9907407407407407,nan,nan,nan,nan,0.5429972951024841,0.5128205128205128,0.49955202437889806,0.0,0.39215686274509803,nan,nan,nan,nan,0.5959050526414394
evansb-whatisthisthingcalled-israelscbunkerl-1961-8a127c18,/scratch/rht9410/jtd_data/evansb-whatisthisthingcalled-israelscbunkerl-1961-8a127c18.wav,132,132,33,33,0.148,ok,1.0,0.9657950200546964,1.0,1.0,nan,nan,nan,nan,0.612355256219409,1.0,0.9685560332292661,1.0,1.0,nan,nan,nan,nan,0.9195496807863273
evansb-whatisthisthingcalled-israelscbunkerl-1966-dd280ffb,/scratch/rht9410/jtd_data/evansb-whatisthisthingcalled-israelscbunkerl-1966-dd280ffb.wav,206,209,51,53,0.119,ok,0.9973474801061007,0.9623108102866201,1.0,0.9947089947089947,nan,nan,nan,nan,0.5280888269137428,0.0,1.8832360225962392e-10,0.0,0.0,nan,nan,nan,nan,0.7774372030368858
evansb-whatkindoffoolam-israelscbunkerl-1966-0ea92825,/scratch/rht9410/jtd_data/evansb-whatkindoffoolam-israelscbunkerl-1966-0ea92825.wav,243,243,60,60,0.157,ok,1.0,0.9663756506154482,1.0,1.0,nan,nan,nan,nan,0.6050582423109525,1.0,0.9688473049743026,1.0,1.0,nan,nan,nan,nan,0.8679304180537767
evansb-whatkindoffoolam-israelscbunkerl-1966-bc0a1edc,/scratch/rht9410/jtd_data/evansb-whatkindoffoolam-israelscbunkerl-1966-bc0a1edc.wav,509,509,127,129,0.377,ok,0.9411764705882353,0.8909403178964429,1.0,0.9411764705882353,nan,nan,nan,nan,0.48975876371071775,0.3008130081300813,0.280325520830353,1.0,0.36585365853658536,nan,nan,nan,nan,0.5643325310417291
evansb-whocaniturnto-gomezedejohnettej-1967-d0344842,/scratch/rht9410/jtd_data/evansb-whocaniturnto-gomezedejohnettej-1967-d0344842.wav,230,230,57,63,0.162,ok,1.0,0.9668020021008311,1.0,1.0,nan,nan,nan,nan,0.6011561648828501,0.0,1.334298355681569e-11,0.0,0.0,nan,nan,nan,nan,0.6962030439428389
