track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain
drewk-loveletters-rstedntootiea-1974-a4d524ba,/scratch/rht9410/jtd_data/drewk-loveletters-rstedntootiea-1974-a4d524ba.wav,381,381,95,95,9.97,ok,1.0,0.9969971673183315,1.0,1.0,1.0,1.0,1.0,1.0,0.8994350720923516,0.0,2.2513790711109158e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.8957425715895748
drewk-lullabyinragtime-rstednthigpene-1982-bb54f5b8,/scratch/rht9410/jtd_data/drewk-lullabyinragtime-rstednthigpene-1982-bb54f5b8.wav,127,127,32,32,3.808,ok,1.0,0.998110812643285,1.0,1.0,1.0,1.0,1.0,1.0,0.9279540462721093,1.0,0.9989390770509088,1.0,1.0,1.0,1.0,1.0,1.0,1.0
drewk-lullabyofbirdland-rstednthigpene-1982-701b46df,/scratch/rht9410/jtd_data/drewk-lullabyofbirdland-rstednthigpene-1982-701b46df.wav,384,346,96,86,8.679,ok,0.9195402298850573,0.9028829421861145,1.0,0.8692098092643051,0.7874659400544959,0.7874659400544959,0.7874659400544959,0.7874659400544959,0.6179029484011235,0.8505747126436782,0.8294556404256384,1.0,0.8152173913043478,0.7934782608695652,0.7934782608695652,0.7934782608695652,0.7934782608695652,0.7062643559128196
drewk-manymilesaway-wrightespecsc-1953-e47247c4,/scratch/rht9410/jtd_data/drewk-manymilesaway-wrightespecsc-1953-e47247c4.wav,254,254,64,64,6.829,ok,1.0,0.9976828377429884,1.0,1.0,1.0,1.0,1.0,1.0,0.9151462702830436,1.0,0.9984616617238178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
drewk-mybeautifullady-wrightespecsc-1953-45abb28f,/scratch/rht9410/jtd_data/drewk-mybeautifullady-wrightespecsc-1953-45abb28f.wav,427,428,107,107,15.388,ok,1.0,0.9885717318297067,1.0,1.0,1.0,1.0,1.0,1.0,0.7745763666174604,1.0,0.9866149843346801,1.0,1.0,1.0,1.0,1.0,1.0,0.9853977217224812
drewk-nogreaterlove-rstednqueena-1988-321d8806,/scratch/rht9410/jtd_data/drewk-nogreaterlove-rstednqueena-1988-321d8806.wav,641,320,160,80,11.997,ok,0.6638023630504833,0.657456543961444,0.0,0.4943639291465378,0.0,0.0,0.9774193548387097,0.9774193548387097,0.5889492293962535,0.6551724137931034,0.6455465062584405,0.0,0.49032258064516127,0.0,0.0,1.0,1.0,0.6962463012457952
drewk-rougeblues-rstednqueena-1988-1a5ea0d9,/scratch/rht9410/jtd_data/drewk-rougeblues-rstednqueena-1988-1a5ea0d9.wav,384,384,96,96,12.593,ok,1.0,0.9966415706157713,1.0,1.0,1.0,1.0,1.0,1.0,0.9066189214659082,1.0,0.9983458728213083,1.0,1.0,1.0,1.0,1.0,1.0,1.0
drewk-runaway-rstedntootiea-1974-f1f89768,/scratch/rht9410/jtd_data/drewk-runaway-rstedntootiea-1974-f1f89768.wav,528,528,132,132,12.512,ok,1.0,0.9942746999383703,1.0,1.0,1.0,1.0,1.0,1.0,0.8423031483514635,1.0,0.9926356109228535,1.0,1.0,1.0,1.0,1.0,1.0,0.9783268412131734
drewk-russianlullaby-rstednthigpene-1982-98e1b8ec,/scratch/rht9410/jtd_data/drewk-russianlullaby-rstednthigpene-1982-98e1b8ec.wav,182,182,60,60,4.764,ok,1.0,0.9906766264301224,1.0,1.0,1.0,1.0,1.0,1.0,0.7944368179714133,1.0,0.9883715566338314,1.0,1.0,1.0,1.0,1.0,1.0,0.9511479729425998
drewk-stellabystarlight-russellcblakeya-1951-e9851153,/scratch/rht9410/jtd_data/drewk-stellabystarlight-russellcblakeya-1951-e9851153.wav,129,130,32,32,4.599,ok,0.9957805907172996,0.9863619032433891,1.0,0.9915966386554622,0.9915966386554622,0.9915966386554622,0.9915966386554622,0.9915966386554622,0.8073868051144747,1.0,0.9927654002073676,1.0,1.0,1.0,1.0,1.0,1.0,1.0
