track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain,time_signature
nicholsh-trioalternate-koticktroachm-1955-805fdc11,/home/rht9410/jtd_data/nicholsh-trioalternate-koticktroachm-1955-805fdc11.wav,188,188,47,70,0.143,ok,1.0,0.8701886681685649,1.0,1.0,0.5297619047619048,0.9940476190476192,0.5297619047619048,0.9940476190476192,0.5435728694857876,0.6213592233009708,0.5466334804430482,0.0,0.5245901639344263,0.360655737704918,0.360655737704918,0.360655737704918,0.360655737704918,0.4743387975002152,4
nicholsh-wildflower-koticktroachm-1957-08515d64,/home/rht9410/jtd_data/nicholsh-wildflower-koticktroachm-1957-08515d64.wav,188,188,47,53,0.295,ok,1.0,0.7335900403651572,1.0,1.0,0.9602272727272728,0.9943181818181818,0.9602272727272728,0.9943181818181818,0.5851233575800142,0.9361702127659576,0.7138150514241364,0.0,0.88,0.56,0.76,0.56,0.76,0.7324034460145789,4
petersono-allofme-brownrthigpene-1959-a5c47a7e,/home/rht9410/jtd_data/petersono-allofme-brownrthigpene-1959-a5c47a7e.wav,259,260,65,95,0.258,ok,0.9979879275653925,0.7630509863512065,1.0,0.9959839357429718,0.9959839357429718,0.9959839357429718,0.9959839357429718,0.9959839357429718,0.6419670669864397,0.8157894736842105,0.6518291865022974,0.0,0.6888888888888889,0.3444444444444444,0.3888888888888889,0.3444444444444444,0.4227642276422764,0.6795828269141415,4
petersono-allofyou-mrazgpricer-1970-7ebdc5e1,/home/rht9410/jtd_data/petersono-allofyou-mrazgpricer-1970-7ebdc5e1.wav,316,317,79,130,0.245,ok,0.9983633387888708,0.7661503808740655,1.0,0.9967320261437908,0.9967320261437908,0.9967320261437908,0.9967320261437908,0.9967320261437908,0.6034675166609966,0.7623762376237623,0.5974595764650554,0.0,0.616,0.104,0.32,0.104,0.32,0.5823414553297792,4
petersono-aslongastheresmusic-brownrthigpene-1961-cd88604b,/home/rht9410/jtd_data/petersono-aslongastheresmusic-brownrthigpene-1961-cd88604b.wav,441,442,110,158,0.226,ok,0.9988221436984688,0.968056868491828,1.0,0.9976470588235294,0.9976470588235294,0.9976470588235294,0.9976470588235294,0.9976470588235294,0.6285182885174715,0.828125,0.8102714722222094,0.0,0.7066666666666667,0.2133333333333333,0.4133333333333333,0.2133333333333333,0.4133333333333333,0.7433768155796725,4
petersono-atlonglastlove-brownrthigpene-1964-770fac8b,/home/rht9410/jtd_data/petersono-atlonglastlove-brownrthigpene-1964-770fac8b.wav,509,511,127,131,0.371,ok,0.9607250755287008,0.8433707921616788,1.0,0.9617706237424548,0.6740442655935613,0.9517102615694164,0.6740442655935613,0.9517102615694164,0.5490945037362499,0.8968253968253969,0.7906199149944283,1.0,0.921875,0.78125,0.8828125,0.78125,0.8828125,0.6627463245771917,4
petersono-autumnleaves-brownrthigpene-1961-6f9187d0,/home/rht9410/jtd_data/petersono-autumnleaves-brownrthigpene-1961-6f9187d0.wav,250,252,63,82,0.245,ok,0.8553459119496856,0.7314640992640411,1.0,0.8744769874476988,0.4686192468619247,0.8535564853556485,0.4686192468619247,0.8535564853556485,0.3894194441412456,0.7205882352941178,0.6271405353308301,0.0,0.7763157894736842,0.3026315789473684,0.5789473684210527,0.3026315789473684,0.5789473684210527,0.4823145903364537,4
petersono-autumnleaves-brownrthigpene-1965-204c37f6,/home/rht9410/jtd_data/petersono-autumnleaves-brownrthigpene-1965-204c37f6.wav,252,252,63,65,0.165,ok,1.0,0.9525873224206656,1.0,1.0,1.0,1.0,1.0,1.0,0.6066612195103396,0.9833333333333332,0.9378921600725888,0.0,0.9672131147540984,0.6557377049180327,0.9344262295081968,0.6557377049180327,0.9344262295081968,0.7802001004195829,4
petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,/home/rht9410/jtd_data/petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2.wav,187,188,47,47,0.154,ok,1.0,0.9425983069981267,1.0,1.0,1.0,1.0,1.0,1.0,0.5729566042155128,1.0,0.9529053878261676,1.0,1.0,1.0,1.0,1.0,1.0,0.8618497698060766,4
petersono-bagsgroove-brownrthigpene-1964-6c994182,/home/rht9410/jtd_data/petersono-bagsgroove-brownrthigpene-1964-6c994182.wav,375,374,93,132,0.258,ok,0.9681881051175656,0.8328469317611078,1.0,0.9696132596685084,0.8812154696132597,0.9668508287292816,0.8812154696132597,0.9668508287292816,0.5512133892392509,0.4907407407407407,0.4066640341894529,0.0,0.4206349206349206,0.0714285714285714,0.1428571428571428,0.2063492063492063,0.3910614525139664,0.4810775318035251,4
petersono-bandcall-brownrthigpene-1961-5e1b44be,/home/rht9410/jtd_data/petersono-bandcall-brownrthigpene-1961-5e1b44be.wav,1001,1003,251,378,0.697,ok,0.9868287740628164,0.9172035002862164,1.0,0.986842105263158,0.6305668016194332,0.9807692307692308,0.6305668016194332,0.9807692307692308,0.5323090606778788,0.6494345718901453,0.6172005781877135,0.0,0.5456989247311828,0.1209677419354838,0.2096774193548387,0.1825557809330628,0.5070993914807302,0.5987267991545026,4
petersono-bandcall-brownrthigpene-1962-01a2ab5d,/home/rht9410/jtd_data/petersono-bandcall-brownrthigpene-1962-01a2ab5d.wav,238,238,59,78,0.188,ok,1.0,0.8830402031361135,1.0,1.0,1.0,1.0,1.0,1.0,0.6649877289426601,0.5156249999999999,0.4476925646468876,0.0,0.4583333333333333,0.2222222222222222,0.25,0.2222222222222222,0.3055555555555556,0.7043258554583957,4
petersono-betterlucknexttime-brownrthigpene-1961-db8ec00c,/home/rht9410/jtd_data/petersono-betterlucknexttime-brownrthigpene-1961-db8ec00c.wav,891,776,223,252,0.51,ok,0.926829268292683,0.8734697847265819,0.0,0.870561282932417,0.1122565864833906,0.7296678121420389,0.1122565864833906,0.7296678121420389,0.3856981161403238,0.9379014989293362,0.9003935262902824,1.0,0.8830645161290323,0.532258064516129,0.7661290322580645,0.532258064516129,0.7661290322580645,0.7621827768892775,4
petersono-betweenthedevilandthe-brownrthigpene-1959-52c3fed8,/home/rht9410/jtd_data/petersono-betweenthedevilandthe-brownrthigpene-1959-52c3fed8.wav,94,94,24,42,0.134,ok,1.0,0.863621518054659,1.0,1.0,1.0,1.0,1.0,1.0,0.7158006590237809,0.7241379310344828,0.6508317404533561,0.0,0.5675675675675675,0.1081081081081081,0.1351351351351351,0.6097560975609756,0.7560975609756098,0.715540940355566,4
petersono-billyboy-brownrthigpene-1961-8654ea29,/home/rht9410/jtd_data/petersono-billyboy-brownrthigpene-1961-8654ea29.wav,121,123,30,34,0.091,ok,0.9949238578680204,0.6456231604062526,0.0,0.8181818181818182,0.0303030303030303,0.4141414141414141,0.0303030303030303,0.4141414141414141,0.5266513071201763,0.979591836734694,0.7005695311579928,1.0,0.96,0.96,0.96,0.96,0.96,0.7806304845384073,4
